booking_id,user_id,show_id,booking_date,total_tickets,payment_status,booking_status,ticket_price,movie_id,theatre_id,seats_booked,show_time,theatre_name
BK_404,US_2,SH_9925,"2025-09-08 6:42:05",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_405,US_3,SH_110,"2024-03-06 6:16:39",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_406,US_1,SH_8820,"2024-01-01 19:42:19",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_407,US_1,SH_3155,"2024-09-24 12:08:11",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_408,US_4,SH_5621,"2025-08-02 4:53:07",2,Pending,Pending,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_409,US_2,SH_2092,"2025-04-20 18:27:05",3,Failed,Cancelled,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_410,US_4,SH_8025,"2024-01-16 12:30:33",2,Failed,Cancelled,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_411,US_1,SH_4221,"2025-04-20 18:04:12",2,Pending,Pending,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_412,US_2,SH_7394,"2024-04-10 8:53:43",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_413,US_1,SH_5362,"2025-01-30 4:58:56",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_414,US_1,SH_4677,"2024-05-07 22:17:06",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_415,US_1,SH_4597,"2025-08-24 2:36:22",1,Failed,Cancelled,500,MV_5,TH_5,1,21:45:00,INOX
BK_416,US_4,SH_8579,"2024-03-18 9:10:50",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_417,US_2,SH_3122,"2024-06-21 7:04:06",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_418,US_1,SH_6469,"2025-10-02 13:09:42",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_419,US_3,SH_1380,"2024-01-11 0:44:41",4,Failed,Cancelled,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_420,US_3,SH_736,"2024-03-28 11:37:25",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_421,US_2,SH_1246,"2025-10-21 3:14:40",2,Pending,Pending,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_422,US_2,SH_4973,"2025-10-02 22:42:31",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_423,US_3,SH_1945,"2024-04-13 19:04:03",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_424,US_3,SH_6434,"2024-06-01 3:53:45",2,Pending,Pending,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_425,US_3,SH_7696,"2025-09-26 20:59:29",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_426,US_1,SH_6054,"2024-06-28 14:58:13",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_427,US_2,SH_9026,"2024-11-16 14:20:37",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_428,US_3,SH_9298,"2024-10-06 22:43:47",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_429,US_3,SH_2301,"2025-09-10 18:40:42",1,Pending,Pending,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_430,US_2,SH_4555,"2025-08-04 21:14:48",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_431,US_3,SH_6431,"2024-06-15 17:15:08",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_432,US_1,SH_2209,"2025-10-01 0:29:22",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_433,US_3,SH_3790,"2024-03-18 7:07:08",4,Failed,Cancelled,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_434,US_2,SH_8197,"2024-06-08 15:45:52",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_435,US_4,SH_6806,"2024-09-16 9:29:59",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_436,US_4,SH_4769,"2024-06-30 8:12:50",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_437,US_1,SH_5417,"2024-11-21 11:45:39",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_438,US_3,SH_3210,"2024-03-16 8:09:10",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_439,US_4,SH_2991,"2024-11-28 23:32:49",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_440,US_3,SH_1022,"2024-07-18 2:37:01",4,Failed,Cancelled,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_441,US_2,SH_4754,"2025-10-17 3:52:16",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_442,US_1,SH_9519,"2024-02-06 7:40:59",1,Pending,Pending,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_443,US_2,SH_6861,"2025-03-17 20:10:31",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_444,US_3,SH_524,"2025-02-24 15:24:28",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_445,US_3,SH_1426,"2024-07-12 3:52:54",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_446,US_6,SH_2803,"2025-04-07 5:11:56",1,Pending,Pending,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_447,US_2,SH_5543,"2024-12-06 16:19:47",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_448,US_2,SH_4999,"2025-01-22 4:50:31",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_449,US_1,SH_6228,"2024-09-19 2:04:30",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_450,US_3,SH_8224,"2024-10-18 14:23:03",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_451,US_5,SH_8795,"2025-09-10 11:50:31",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_452,US_2,SH_9047,"2024-09-26 23:42:45",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_453,US_2,SH_6789,"2025-04-24 4:50:19",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_454,US_2,SH_7709,"2025-01-14 4:32:06",3,Failed,Cancelled,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_455,US_1,SH_8462,"2025-10-21 17:34:05",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_456,US_2,SH_4409,"2025-08-18 0:06:55",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_457,US_4,SH_365,"2024-12-06 0:12:33",4,Completed,Successful,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_458,US_4,SH_5248,"2025-09-29 18:54:18",2,Pending,Pending,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_459,US_2,SH_4833,"2025-02-22 15:25:18",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_460,US_4,SH_117,"2025-10-30 2:50:06",4,Failed,Cancelled,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_461,US_4,SH_9593,"2025-08-01 12:17:26",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_462,US_4,SH_7521,"2024-05-14 2:31:20",3,Failed,Cancelled,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_463,US_5,SH_1501,"2025-08-19 13:18:44",3,Failed,Cancelled,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_464,US_2,SH_2835,"2025-05-25 2:00:35",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_465,US_3,SH_3593,"2024-12-11 10:31:46",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_466,US_3,SH_1176,"2025-07-19 0:12:58",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_467,US_3,SH_1409,"2025-05-04 8:53:33",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_468,US_2,SH_5561,"2025-03-10 5:44:02",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_469,US_4,SH_4920,"2025-05-23 4:53:39",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_470,US_6,SH_1472,"2024-03-22 8:54:59",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_471,US_1,SH_3085,"2024-07-10 14:38:12",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_472,US_1,SH_9194,"2025-02-11 0:28:31",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_473,US_2,SH_1697,"2024-07-10 0:35:50",4,Pending,Pending,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_474,US_4,SH_5061,"2025-03-21 8:25:25",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_475,US_3,SH_115,"2024-09-18 22:00:36",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_476,US_1,SH_3521,"2025-05-30 2:52:35",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_477,US_1,SH_276,"2025-01-23 20:42:47",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_478,US_4,SH_2678,"2024-10-15 9:42:56",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_479,US_3,SH_2668,"2024-08-09 8:40:26",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_480,US_2,SH_2682,"2025-08-26 18:41:56",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_481,US_5,SH_8279,"2025-04-25 10:05:20",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_482,US_2,SH_9250,"2025-12-08 20:09:55",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_483,US_2,SH_9184,"2024-11-04 12:54:09",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_484,US_2,SH_8051,"2025-08-02 20:04:56",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_485,US_3,SH_4188,"2025-04-12 18:34:03",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_486,US_7,SH_139,"2024-02-17 19:13:37",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_487,US_1,SH_9223,"2024-06-03 2:33:34",4,Completed,Successful,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_488,US_1,SH_11,"2024-05-08 12:31:52",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_489,US_3,SH_3766,"2025-11-10 16:40:42",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_490,US_4,SH_5712,"2024-12-31 20:40:44",4,Failed,Cancelled,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_491,US_2,SH_1418,"2024-05-29 8:55:52",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_492,US_1,SH_278,"2025-08-19 5:59:56",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_493,US_1,SH_8874,"2024-08-24 15:29:39",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_494,US_3,SH_3659,"2024-04-19 4:03:31",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_495,US_1,SH_7587,"2024-04-15 17:15:28",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_496,US_2,SH_4069,"2025-03-05 12:02:45",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_497,US_4,SH_9501,"2024-12-02 13:16:34",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_498,US_2,SH_8730,"2025-07-01 4:55:34",3,Pending,Pending,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_499,US_2,SH_9743,"2024-02-13 7:05:21",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_500,US_2,SH_851,"2025-06-23 10:31:18",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_501,US_2,SH_4007,"2025-09-18 10:32:42",2,Failed,Cancelled,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_502,US_3,SH_3045,"2024-02-02 7:17:20",1,Failed,Cancelled,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_503,US_6,SH_6469,"2025-01-14 6:56:38",2,Failed,Cancelled,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_504,US_3,SH_8186,"2024-04-06 15:25:24",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_505,US_2,SH_4192,"2024-03-23 22:16:34",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_506,US_1,SH_4044,"2024-12-17 13:03:23",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_507,US_1,SH_6571,"2024-08-28 13:30:32",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_508,US_3,SH_1781,"2025-11-27 13:36:35",4,Pending,Pending,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_509,US_3,SH_5521,"2025-01-11 19:40:20",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_510,US_4,SH_2353,"2024-09-03 11:23:46",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_511,US_3,SH_9388,"2025-11-28 4:43:41",1,Pending,Pending,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_512,US_1,SH_3743,"2024-10-10 11:00:22",2,Failed,Cancelled,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_513,US_1,SH_1669,"2024-09-05 21:47:58",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_514,US_1,SH_4054,"2024-07-19 14:48:25",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_515,US_3,SH_6599,"2025-09-08 4:19:17",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_516,US_2,SH_9116,"2024-10-20 1:59:40",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_517,US_6,SH_5026,"2025-12-21 3:23:14",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_518,US_2,SH_5262,"2025-08-25 17:21:45",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_519,US_2,SH_2321,"2025-06-14 6:32:05",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_520,US_3,SH_8989,"2025-06-12 4:28:14",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_521,US_2,SH_5555,"2025-05-29 17:13:02",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_522,US_3,SH_7757,"2025-05-07 8:38:27",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_523,US_4,SH_7115,"2025-10-14 0:05:42",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_524,US_2,SH_4136,"2024-10-28 16:10:05",1,Failed,Cancelled,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_525,US_1,SH_6055,"2024-01-06 14:29:58",1,Failed,Cancelled,500,MV_5,TH_5,1,21:45:00,INOX
BK_526,US_2,SH_6820,"2024-09-25 20:54:23",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_527,US_2,SH_4103,"2025-08-13 21:19:05",1,Failed,Cancelled,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_528,US_3,SH_9897,"2025-12-08 19:22:11",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_529,US_1,SH_587,"2024-09-19 20:58:22",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_530,US_2,SH_2012,"2024-09-07 23:11:18",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_531,US_5,SH_1334,"2024-08-26 6:46:18",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_532,US_2,SH_8001,"2025-08-03 13:42:32",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_533,US_2,SH_5391,"2024-04-02 4:51:25",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_534,US_1,SH_1406,"2025-07-12 13:12:30",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_535,US_3,SH_1490,"2025-08-04 17:42:08",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_536,US_2,SH_6466,"2024-09-06 13:28:31",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_537,US_2,SH_2204,"2024-04-11 7:45:26",3,Pending,Pending,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_538,US_3,SH_1593,"2024-04-11 7:51:13",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_539,US_2,SH_6129,"2024-07-30 22:09:36",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_540,US_1,SH_3417,"2024-03-08 8:37:06",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_541,US_3,SH_8977,"2025-10-23 6:12:41",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_542,US_2,SH_9889,"2024-12-10 9:05:03",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_543,US_1,SH_2417,"2025-09-28 17:01:40",4,Failed,Cancelled,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_544,US_4,SH_2208,"2024-03-18 9:15:04",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_545,US_1,SH_500,"2024-10-28 10:56:12",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_546,US_5,SH_2116,"2025-02-28 16:38:41",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_547,US_2,SH_9793,"2024-01-18 20:27:26",4,Completed,Successful,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_548,US_3,SH_3527,"2025-08-01 12:29:46",1,Failed,Cancelled,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_549,US_3,SH_7387,"2024-06-03 5:44:28",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_550,US_4,SH_6531,"2025-01-25 9:47:00",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_551,US_2,SH_9430,"2025-06-25 12:44:41",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_552,US_1,SH_853,"2024-12-20 20:04:45",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_553,US_3,SH_4498,"2025-11-13 5:04:13",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_554,US_3,SH_9169,"2025-11-09 21:35:10",3,Pending,Pending,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_555,US_5,SH_9062,"2025-06-22 0:28:24",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_556,US_2,SH_3330,"2024-02-15 15:18:56",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_557,US_3,SH_6237,"2025-01-20 3:54:31",3,Completed,Successful,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_558,US_4,SH_114,"2025-06-21 2:01:41",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_559,US_4,SH_4057,"2025-01-15 13:26:50",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_560,US_2,SH_69,"2024-07-01 4:53:13",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_561,US_3,SH_601,"2025-11-13 19:15:26",3,Pending,Pending,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_562,US_1,SH_3441,"2025-03-20 23:03:33",4,Failed,Cancelled,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_563,US_2,SH_5419,"2024-09-04 10:51:26",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_564,US_5,SH_5133,"2024-07-11 18:11:50",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_565,US_2,SH_8878,"2024-01-14 10:50:24",3,Failed,Cancelled,500,MV_5,TH_5,3,21:45:00,INOX
BK_566,US_2,SH_8733,"2024-06-10 7:20:21",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_567,US_2,SH_3493,"2025-05-01 23:23:08",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_568,US_3,SH_8276,"2024-10-27 2:52:21",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_569,US_1,SH_7725,"2025-06-22 9:57:19",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_570,US_2,SH_3804,"2025-08-15 10:23:05",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_571,US_1,SH_7849,"2025-02-14 15:38:57",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_572,US_2,SH_738,"2024-05-15 10:42:07",1,Failed,Cancelled,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_573,US_1,SH_4746,"2024-04-07 17:51:09",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_574,US_3,SH_4544,"2024-06-28 16:04:55",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_575,US_1,SH_5695,"2024-01-05 17:47:52",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_576,US_1,SH_8305,"2024-03-26 1:06:29",3,Pending,Pending,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_577,US_3,SH_9662,"2025-12-13 15:40:28",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_578,US_3,SH_6463,"2024-04-21 20:11:38",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_579,US_1,SH_5132,"2025-01-18 0:41:00",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_580,US_2,SH_7032,"2024-10-30 15:25:50",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_581,US_3,SH_903,"2024-03-06 14:22:18",4,Pending,Pending,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_582,US_3,SH_9691,"2024-07-23 15:52:46",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_583,US_1,SH_1999,"2024-08-18 13:32:23",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_584,US_1,SH_8698,"2025-06-26 17:59:37",2,Failed,Cancelled,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_585,US_4,SH_2945,"2024-01-07 21:40:08",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_586,US_6,SH_1697,"2025-03-27 3:42:38",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_587,US_3,SH_8507,"2024-05-12 14:52:01",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_588,US_4,SH_6245,"2024-08-27 5:00:25",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_589,US_1,SH_7659,"2024-11-29 2:43:34",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_590,US_1,SH_8290,"2024-02-09 12:49:45",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_591,US_3,SH_6989,"2024-12-06 19:35:21",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_592,US_2,SH_9228,"2024-09-15 5:06:29",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_593,US_4,SH_8156,"2025-07-08 16:08:54",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_594,US_2,SH_1673,"2024-11-14 8:12:39",4,Failed,Cancelled,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_595,US_3,SH_4903,"2024-09-13 5:46:08",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_596,US_3,SH_1209,"2025-11-24 8:06:55",3,Pending,Pending,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_597,US_1,SH_3756,"2025-01-23 11:18:34",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_598,US_1,SH_8231,"2025-08-15 4:22:25",3,Failed,Cancelled,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_599,US_2,SH_4802,"2025-07-09 14:45:15",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_600,US_1,SH_4037,"2024-03-04 6:02:54",3,Pending,Pending,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_601,US_2,SH_1882,"2025-12-19 7:22:46",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_602,US_1,SH_1109,"2024-04-02 15:48:39",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_603,US_2,SH_3098,"2025-07-23 15:49:00",3,Pending,Pending,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_604,US_4,SH_8219,"2024-04-30 7:46:51",1,Failed,Cancelled,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_605,US_6,SH_3273,"2024-03-09 19:52:50",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
